Payment_Method;Issue_Date;Fulfillment_Date;Due_Date;Payment_Date;Net_Amount_HUF;Tax_Amount_HUF;Gross_Amount_HUF;Outstanding_Amount_HUF;Status;Invoice_ID;Destination;Days_Overdue;;;
átutalás;2025.01.06;2025.08.22;2025.01.09;2025.01.10;43571.34;1428.66;45000.0;0.0;Sikeres;INV_1985;Platamon;1;;;
átutalás;2025.07.01;2025.08.22;2025.07.04;2025.07.04;97554.17;6645.83;104200.0;0.0;Sikeres;INV_1986;Platamon;0;;;
átutalás;2025.02.04;2025.08.12;2025.02.07;2025.02.07;260311.81;1488.19;261800.0;0.0;Sikeres;INV_1987;Neoi Pori;0;;;
átutalás;2025.02.07;2025.08.12;2025.02.07;2025.02.07;-260311.81;-1488.19;-261800.0;0.0;Sikeres;INV_1988;Neoi Pori;0;;;
átutalás;2025.02.07;2025.08.12;2025.02.10;2025.02.07;185864.41;1275.59;187140.0;0.0;Sikeres;INV_1989;Neoi Pori;-3;;;
átutalás;2025.06.26;2025.08.13;2025.07.04;2025.06.25;374984.39;25545.61;400530.0;0.0;Sikeres;INV_1990;Platamon;-9;;;
átutalás;2025.01.06;2025.08.22;2025.01.09;2025.01.10;43571.34;1428.66;45000.0;0.0;Sikeres;INV_1991;Neoi Pori;1;;;
átutalás;2025.06.30;2025.08.22;2025.07.03;2025.07.03;104200.0;0.0;104200.0;0.0;Sikeres;INV_1992;Platamon;0;;;
átutalás;2025.04.09;2025.06.04;2025.04.26;2025.04.10;91936.85;6263.15;98200.0;0.0;Sikeres;INV_1993;Platamon;-16;;;
átutalás;2025.08.18;2025.08.30;2025.08.19;2025.08.18;177584.25;12415.75;190000.0;0.0;Sikeres;INV_1994;Platamon;-1;;;
átutalás;2025.06.23;2025.08.30;2025.06.26;2025.06.25;113471.87;8048.13;121520.0;0.0;Sikeres;INV_1995;Neoi Pori;-1;;;
átutalás;2025.07.28;2025.08.30;2025.07.31;2025.07.28;167845.61;11434.39;179280.0;0.0;Sikeres;INV_1996;Neoi Pori;-3;;;
átutalás;2025.06.05;2025.07.22;2025.06.15;2025.06.08;301300.0;0.0;301300.0;0.0;Sikeres;INV_1997;Platamon;-7;;;
átutalás;2025.04.23;2025.08.13;2025.04.26;2025.04.23;245847.71;16748.29;262596.0;0.0;Sikeres;INV_1998;Neoi Pori;-3;;;
átutalás;2025.04.15;2025.06.29;2025.04.18;2025.04.16;292365.85;20394.15;312760.0;0.0;Sikeres;INV_1999;Neoi Pori;-2;;;
átutalás;2025.04.14;2025.05.28;2025.04.17;2025.04.16;79429.92;aug.70;85000.0;0.0;Sikeres;INV_2000;Neoi Pori;-1;;;
átutalás;2025.04.23;2025.05.28;2025.04.24;2025.04.23;36512.6;ápr.87;39000.0;0.0;Sikeres;INV_2001;Neoi Pori;-1;;;
átutalás;2025.08.18;2025.09.17;2025.08.21;2025.08.19;179026.2;637.8;179664.0;0.0;Sikeres;INV_2002;Neoi Pori;-2;;;
átutalás;2025.08.04;2025.09.16;2025.08.07;2025.08.04;284015.75;19984.25;304000.0;0.0;Sikeres;INV_2003;Neoi Pori;-3;;;
átutalás;2025.02.10;2025.07.16;2025.02.13;2025.02.12;262617.34;18367.66;280985.0;0.0;Sikeres;INV_2004;Neoi Pori;-1;;;
átutalás;2025.06.03;2025.07.16;2025.06.07;2025.06.06;390385.21;26594.79;416980.0;0.0;Sikeres;INV_2005;Platamon;-1;;;
készpénz;2025.02.28;2025.04.22;2025.02.28;2025.02.28;205670.86;14329.14;220000.0;0.0;Sikeres;INV_2006;Neoi Pori;0;;;
készpénz;2025.06.26;2025.09.24;2025.06.26;2025.06.26;295282.07;20592.93;315875.0;0.0;Sikeres;INV_2007;Platamon;0;;;
átutalás;2025.08.08;2025.09.24;2025.08.11;2025.08.08;44470.47;3029.53;47500.0;0.0;Sikeres;INV_2008;Neoi Pori;-3;;;
készpénz;2025.06.18;2025.09.24;2025.06.18;2025.06.18;62241.89;nov.58;66800.0;0.0;Sikeres;INV_2009;Neoi Pori;0;;;
készpénz;2025.08.15;2025.09.24;2025.08.15;2025.08.15;91000.63;6199.37;97200.0;0.0;Sikeres;INV_2010;Platamon;0;;;
átutalás;2025.01.13;2025.08.22;2025.01.16;2025.01.15;124947.99;jan.32;128880.0;0.0;Sikeres;INV_2011;Neoi Pori;-1;;;
átutalás;2025.07.04;2025.08.22;2025.07.07;2025.07.09;178181.48;12138.52;190320.0;0.0;Sikeres;INV_2012;Neoi Pori;2;;;
átutalás;2025.01.30;2025.08.22;2025.02.02;2025.02.05;102686.61;7313.39;110000.0;0.0;Sikeres;INV_2013;Platamon;3;;;
átutalás;2025.07.03;2025.08.22;2025.07.11;2025.07.10;116091.34;7908.66;124000.0;0.0;Sikeres;INV_2014;Platamon;-1;;;
átutalás;2025.08.12;2025.09.03;2025.08.15;2025.08.14;280549.61;850.39;281400.0;0.0;Sikeres;INV_2015;Platamon;-1;;;
átutalás;2025.04.24;2025.08.13;2025.04.27;2025.04.27;129050.58;9109.42;138160.0;0.0;Sikeres;INV_2016;Neoi Pori;0;;;
átutalás;2025.06.24;2025.08.13;2025.07.02;2025.06.27;194022.33;13217.67;207240.0;0.0;Sikeres;INV_2017;Platamon;-5;;;
átutalás;2025.04.10;2025.06.16;2025.04.13;2025.04.15;2079402.7;141659.17;2221061.87;0.0;Sikeres;INV_2018;Neoi Pori;2;;;
átutalás;2025.05.09;2025.06.16;2025.05.12;2025.05.13;3108853.3;211780.97;3320634.27;0.0;Sikeres;INV_2019;Platamon;1;;;
átutalás;2025.05.26;2025.06.17;2025.05.29;2025.05.27;2350554.25;160150.32;2510704.56;0.0;Sikeres;INV_2020;Neoi Pori;-2;;;
átutalás;2025.07.18;2025.10.01;2025.07.21;2025.07.20;42784.25;3073.75;45858.0;0.0;Sikeres;INV_2021;Platamon;-1;;;
átutalás;2025.08.13;2025.10.01;2025.08.22;2025.08.22;64400.82;4387.18;68788.0;0.0;Sikeres;INV_2022;Neoi Pori;0;;;
átutalás;2025.04.28;2025.06.10;2025.05.03;2025.05.05;51720.0;0.0;51720.0;0.0;Sikeres;INV_2023;Neoi Pori;2;;;
átutalás;2025.02.21;2025.08.26;2025.02.24;2025.02.24;79349.61;850.39;80200.0;0.0;Sikeres;INV_2024;Neoi Pori;0;;;
átutalás;2025.05.08;2025.08.22;2025.05.11;2025.05.08;123706.55;8745.45;132452.0;0.0;Sikeres;INV_2025;Platamon;-3;;;
átutalás;2025.07.04;2025.08.22;2025.07.07;2025.07.06;183197.83;12480.17;195678.0;0.0;Sikeres;INV_2026;Neoi Pori;-1;;;
átutalás;2025.06.02;2025.06.02;2025.06.16;2025.06.16;73018.0;0.0;73018.0;0.0;Sikeres;INV_2027;Platamon;0;;;
átutalás;2025.09.23;2025.12.08;2025.09.26;2025.09.24;149200.0;10800.0;160000.0;0.0;Sikeres;INV_2028;Neoi Pori;-2;;;
átutalás;2025.01.14;2025.04.22;2025.01.17;2025.01.15;279485.43;8514.57;288000.0;0.0;Sikeres;INV_2029;Neoi Pori;-2;;;
átutalás;2025.02.12;2025.07.02;2025.02.15;2025.02.13;191519.12;14000.88;205520.0;0.0;Sikeres;INV_2030;Platamon;-2;;;
átutalás;2025.04.14;2025.07.02;2025.04.17;2025.04.15;280192.06;19087.94;299280.0;0.0;Sikeres;INV_2031;Neoi Pori;-2;;;
átutalás;2025.03.18;2025.04.22;2025.03.21;2025.03.20;130922.05;9077.95;140000.0;0.0;Sikeres;INV_2032;Neoi Pori;-1;;;
átutalás;2025.06.25;2025.07.16;2025.06.28;2025.06.26;186946.45;13053.55;200000.0;0.0;Sikeres;INV_2033;Neoi Pori;-2;;;
átutalás;2025.08.11;2025.09.17;2025.08.14;2025.08.14;190691.34;13308.66;204000.0;0.0;Sikeres;INV_2034;Neoi Pori;0;;;
átutalás;2025.03.11;2025.07.16;2025.03.14;2025.03.12;130736.75;9383.25;140120.0;0.0;Sikeres;INV_2035;Platamon;-2;;;
átutalás;2025.06.03;2025.07.16;2025.06.07;2025.06.03;192561.83;13118.17;205680.0;0.0;Sikeres;INV_2036;Neoi Pori;-4;;;
átutalás;2025.01.07;2025.09.17;2025.01.10;2025.01.10;38709.53;1290.47;40000.0;0.0;Sikeres;INV_2037;Platamon;0;;;
átutalás;2025.07.22;2025.09.17;2025.07.25;2025.07.22;47045.08;3204.92;50250.0;0.0;Sikeres;INV_2038;Neoi Pori;-3;;;
átutalás;2025.06.02;2025.06.29;2025.06.05;2025.07.10;215033.07;14966.93;230000.0;0.0;Sikeres;INV_2039;Neoi Pori;35;;;
átutalás;2025.07.10;2025.06.29;2025.06.05;2025.07.10;-215033.07;-14966.93;-230000.0;0.0;Sikeres;INV_2040;Platamon;35;;;
átutalás;2025.08.25;2025.09.10;2025.08.28;2025.08.25;184378.89;nov.21;190000.0;0.0;Sikeres;INV_2041;Platamon;-3;;;
átutalás;2025.08.25;2025.09.10;2025.08.28;2025.08.25;-184378.89;-5621.11;-190000.0;0.0;Sikeres;INV_2042;Neoi Pori;-3;;;
átutalás;2025.08.25;2025.09.10;2025.08.28;2025.08.27;155208.03;4791.97;160000.0;0.0;Sikeres;INV_2043;Platamon;-1;;;
átutalás;2025.06.23;2025.07.29;2025.06.29;2025.06.23;220360.0;0.0;220360.0;0.0;Sikeres;INV_2044;Neoi Pori;-6;;;
átutalás;2025.01.28;2025.07.29;2025.01.31;2025.01.29;69574.8;425.2;70000.0;0.0;Sikeres;INV_2045;Platamon;-2;;;
átutalás;2025.07.02;2025.07.29;2025.07.05;2025.07.02;102200.0;0.0;102200.0;0.0;Sikeres;INV_2046;Platamon;-3;;;
átutalás;2025.01.10;2025.06.28;2025.01.13;2025.01.15;240311.81;1488.19;241800.0;0.0;Sikeres;INV_2047;Neoi Pori;2;;;
átutalás;2025.05.08;2025.06.28;2025.05.19;2025.05.14;352210.0;0.0;352210.0;0.0;Sikeres;INV_2048;Neoi Pori;-5;;;
átutalás;2025.01.13;2025.06.04;2025.01.16;2025.01.14;58438.41;2041.59;60480.0;0.0;Sikeres;INV_2049;Platamon;-2;;;
átutalás;2025.04.09;2025.06.04;2025.04.26;2025.04.08;82125.26;5594.74;87720.0;0.0;Sikeres;INV_2050;Platamon;-18;;;
átutalás;2025.01.16;2025.09.09;2025.01.19;2025.01.23;186689.61;850.39;187540.0;0.0;Sikeres;INV_2051;Neoi Pori;4;;;
átutalás;2025.03.12;2025.09.09;2025.03.15;2025.03.03;275300.0;0.0;275300.0;0.0;Sikeres;INV_2052;Neoi Pori;-12;;;
átutalás;2025.05.08;2025.09.09;2025.01.19;;-186689.61;-850.39;-187540.0;-187540.0;Sikeres;INV_2053;Neoi Pori;0;;;
átutalás;2025.05.08;2025.09.09;2025.03.15;;-275300.0;0.0;-275300.0;-275300.0;Sikeres;INV_2054;Platamon;0;;;
átutalás;2025.05.08;2025.09.09;2025.05.11;2025.05.08;3149.61;850.39;4000.0;0.0;Sikeres;INV_2055;Platamon;-3;;;
átutalás;2025.01.28;2025.07.08;2025.01.31;2025.04.16;73362.2;637.8;74000.0;0.0;Sikeres;INV_2056;Neoi Pori;75;;;
átutalás;2025.05.08;2025.07.08;2025.06.01;2025.05.17;103100.0;0.0;103100.0;0.0;Sikeres;INV_2057;Neoi Pori;-15;;;
átutalás;2025.01.09;2025.06.29;2025.01.12;2025.01.11;104936.9;jan.63;108300.0;0.0;Sikeres;INV_2058;Platamon;-1;;;
átutalás;2025.05.08;2025.06.29;2025.05.18;2025.05.08;149289.72;10170.28;159460.0;0.0;Sikeres;INV_2059;Platamon;-10;;;
átutalás;2025.01.09;2025.09.26;2025.01.12;2025.01.13;84999.61;850.39;85850.0;0.0;Sikeres;INV_2060;Platamon;1;;;
átutalás;2025.08.07;2025.09.26;2025.08.17;2025.08.20;122770.0;0.0;122770.0;0.0;Sikeres;INV_2061;Neoi Pori;3;;;
átutalás;2025.01.24;2025.10.07;2025.01.27;2025.01.29;371718.93;25641.07;397360.0;0.0;Sikeres;INV_2062;Platamon;2;;;
átutalás;2025.08.28;2025.10.07;2025.09.02;2025.09.02;570013.04;23026.96;593040.0;0.0;Sikeres;INV_2063;Platamon;0;;;
átutalás;2025.09.04;2025.10.07;2025.09.07;2025.09.05;95233.11;0.0;95233.11;0.0;Sikeres;INV_2064;Platamon;-2;;;
átutalás;2025.09.04;2025.11.07;2025.09.07;2025.09.05;205056.8;0.0;205056.8;0.0;Sikeres;INV_2065;Neoi Pori;-2;;;
átutalás;2025.09.23;2025.10.07;2025.09.02;;-570013.04;-23026.96;-593040.0;-593040.0;Sikeres;INV_2066;Platamon;0;;;
átutalás;2025.09.23;2025.10.07;2025.01.27;;-371718.93;-25641.07;-397360.0;-397360.0;Sikeres;INV_2067;Neoi Pori;0;;;
átutalás;2025.09.23;2025.10.07;2025.09.07;;-95233.11;0.0;-95233.11;-95233.11;Sikeres;INV_2068;Neoi Pori;0;;;
átutalás;2025.09.23;2025.11.07;2025.09.07;;-205056.8;0.0;-205056.8;-205056.8;Sikeres;INV_2069;Neoi Pori;0;;;
átutalás;2025.04.15;2025.09.02;2025.04.18;2025.04.22;134019.61;850.39;134870.0;0.0;Sikeres;INV_2070;Neoi Pori;4;;;
átutalás;2025.07.22;2025.09.02;2025.07.26;2025.07.22;196300.0;0.0;196300.0;0.0;Sikeres;INV_2071;Platamon;-4;;;
átutalás;2025.01.29;2025.09.16;2025.02.14;2025.02.20;167924.41;12075.59;180000.0;0.0;Sikeres;INV_2072;Platamon;6;;;
átutalás;2025.07.24;2025.09.16;2025.08.06;2025.08.12;247162.2;16837.8;264000.0;0.0;Sikeres;INV_2073;Neoi Pori;6;;;
átutalás;2025.01.17;2025.08.22;2025.01.20;2025.01.20;87142.67;2857.33;90000.0;0.0;Sikeres;INV_2074;Neoi Pori;0;;;
készpénz;2025.03.19;2025.09.16;2025.03.19;2025.03.19;121411.02;8588.98;130000.0;0.0;Sikeres;INV_2075;Platamon;0;;;
átutalás;2025.06.16;2025.08.22;2025.06.19;2025.07.19;210275.12;14324.88;224600.0;0.0;Sikeres;INV_2076;Platamon;30;;;
átutalás;2025.08.12;2025.09.16;2025.08.13;2025.08.12;107403.21;7316.79;114720.0;0.0;Sikeres;INV_2077;Neoi Pori;-1;;;
átutalás;2025.03.31;2025.08.22;2025.04.03;2025.03.31;41981.1;szept.18;45000.0;0.0;Sikeres;INV_2078;Neoi Pori;-3;;;
átutalás;2025.06.16;2025.08.22;2025.06.19;2025.07.19;97554.17;6645.83;104200.0;0.0;Sikeres;INV_2079;Neoi Pori;30;;;
átutalás;2025.01.24;2025.10.07;2025.01.27;2025.01.29;185859.46;12820.54;198680.0;0.0;Sikeres;INV_2080;Platamon;2;;;
átutalás;2025.08.26;2025.10.07;2025.09.02;2025.08.29;285006.52;11513.48;296520.0;0.0;Sikeres;INV_2081;Platamon;-4;;;
átutalás;2025.09.23;2025.10.07;2025.01.27;;-185859.46;-12820.54;-198680.0;-198680.0;Sikeres;INV_2082;Neoi Pori;0;;;
átutalás;2025.09.23;2025.10.07;2025.09.02;;-285006.52;-11513.48;-296520.0;-296520.0;Sikeres;INV_2083;Platamon;0;;;
átutalás;2025.01.17;2025.08.19;2025.01.20;2025.01.22;159574.8;425.2;160000.0;0.0;Sikeres;INV_2084;Platamon;2;;;
átutalás;2025.06.16;2025.08.19;2025.06.19;2025.07.19;237670.0;0.0;237670.0;0.0;Sikeres;INV_2085;Neoi Pori;30;;;
átutalás;2025.01.24;2025.10.07;2025.01.27;2025.01.28;185859.46;12820.54;198680.0;0.0;Sikeres;INV_2086;Neoi Pori;1;;;
átutalás;2025.08.26;2025.10.07;2025.09.02;2025.08.29;285006.52;11513.48;296520.0;0.0;Sikeres;INV_2087;Neoi Pori;-4;;;
átutalás;2025.09.04;2025.10.07;2025.09.07;2025.09.16;95233.11;0.0;95233.11;0.0;Sikeres;INV_2088;Platamon;9;;;
átutalás;2025.09.04;2025.10.07;2025.09.07;2025.09.12;205056.8;0.0;205056.8;0.0;Sikeres;INV_2089;Platamon;5;;;
készpénz;2025.03.19;2025.07.09;2025.03.19;2025.03.19;159993.33;10581.67;170575.0;0.0;Sikeres;INV_2090;Platamon;0;;;
átutalás;2025.04.14;2025.07.07;2025.04.17;2025.04.22;235332.95;16032.05;251365.0;0.0;Sikeres;INV_2091;Platamon;5;;;
Bankkártya;2025.01.10;2025.07.26;2025.01.10;2025.01.10;463794.01;1062.99;464857.0;0.0;Sikeres;INV_2092;Neoi Pori;0;;;
átutalás;2025.01.07;2025.04.22;2025.01.10;2025.04.09;54850.74;1749.26;56600.0;0.0;Sikeres;INV_2093;Neoi Pori;89;;;
átutalás;2025.04.09;2025.04.22;2025.01.10;2025.04.09;-54850.74;-1749.26;-56600.0;0.0;Sikeres;INV_2094;Platamon;89;;;
átutalás;2025.05.26;2025.06.18;2025.05.29;2025.05.27;1682177.16;116822.84;1799000.0;0.0;Sikeres;INV_2095;Neoi Pori;-2;;;
átutalás;2025.03.04;2025.03.04;2025.03.07;2025.03.05;109234.2;637.8;109872.0;0.0;Sikeres;INV_2096;Platamon;-2;;;
átutalás;2025.06.24;2025.08.12;2025.07.03;2025.06.24;158640.0;0.0;158640.0;0.0;Sikeres;INV_2097;Platamon;-9;;;
átutalás;2025.06.24;2025.06.24;2025.06.27;2025.06.25;160308.0;0.0;160308.0;0.0;Sikeres;INV_2098;Platamon;-2;;;
átutalás;2025.06.24;2025.08.12;2025.07.03;;-158640.0;0.0;-158640.0;-158640.0;Sikeres;INV_2099;Neoi Pori;0;;;
átutalás;2025.07.11;2025.07.11;2025.07.14;2025.07.11;221999.52;15600.48;237600.0;0.0;Sikeres;INV_2100;Platamon;-3;;;
átutalás;2025.07.07;2025.08.30;2025.07.10;2025.07.09;86864.49;6235.51;93100.0;0.0;Sikeres;INV_2101;Neoi Pori;-1;;;
átutalás;2025.07.08;2025.08.30;2025.07.20;2025.07.20;112159.21;7640.79;119800.0;0.0;Sikeres;INV_2102;Platamon;0;;;
átutalás;2025.07.18;2025.08.30;2025.07.21;2025.07.21;130743.19;8906.81;139650.0;0.0;Sikeres;INV_2103;Platamon;0;;;
átutalás;2025.08.13;2025.08.30;2025.07.21;;-130743.19;-8906.81;-139650.0;-139650.0;Sikeres;INV_2104;Neoi Pori;0;;;
átutalás;2025.03.17;2025.03.17;2025.03.20;2025.03.26;231259.21;1700.79;232960.0;0.0;Sikeres;INV_2105;Neoi Pori;6;;;
átutalás;2025.06.03;2025.07.15;2025.06.08;2025.06.06;349440.0;0.0;349440.0;0.0;Sikeres;INV_2106;Platamon;-2;;;
átutalás;2025.02.10;2025.04.22;2025.02.13;2025.02.12;52279.53;3720.47;56000.0;0.0;Sikeres;INV_2107;Neoi Pori;-1;;;
átutalás;2025.03.12;2025.04.22;2025.03.15;2025.03.26;78642.52;5357.48;84000.0;0.0;Sikeres;INV_2108;Platamon;11;;;
átutalás;2025.05.21;2025.07.17;2025.06.17;2025.05.26;192561.83;13118.17;205680.0;0.0;Sikeres;INV_2109;Platamon;-22;;;
átutalás;2025.01.14;2025.08.13;2025.01.17;2025.01.14;246240.16;7759.84;254000.0;0.0;Sikeres;INV_2110;Platamon;-3;;;
átutalás;2025.06.24;2025.08.13;2025.07.02;2025.06.29;351082.68;23917.32;375000.0;0.0;Sikeres;INV_2111;Platamon;-3;;;
átutalás;2025.05.08;2025.07.16;2025.05.11;2025.05.09;227840.56;15839.44;243680.0;0.0;Sikeres;INV_2112;Neoi Pori;-2;;;
átutalás;2025.05.23;2025.09.24;2025.05.26;2025.05.26;71978.58;5221.42;77200.0;0.0;Sikeres;INV_2113;Neoi Pori;0;;;
átutalás;2025.08.08;2025.09.24;2025.08.15;2025.08.12;105605.67;7194.33;112800.0;0.0;Sikeres;INV_2114;Neoi Pori;-3;;;
átutalás;2025.05.15;2025.07.23;2025.05.18;2025.05.05;284798.27;19401.73;304200.0;0.0;Sikeres;INV_2115;Neoi Pori;-13;;;
átutalás;2025.02.04;2025.08.29;2025.02.07;2025.02.04;236269.61;850.39;237120.0;0.0;Sikeres;INV_2116;Neoi Pori;-3;;;
átutalás;2025.05.05;2025.05.05;2025.05.08;2025.05.05;68374.8;425.2;68800.0;0.0;Sikeres;INV_2117;Platamon;-3;;;
átutalás;2025.07.18;2025.08.26;2025.07.21;2025.07.09;103320.0;0.0;103320.0;0.0;Sikeres;INV_2118;Neoi Pori;-12;;;
átutalás;2025.02.28;2025.06.29;2025.03.03;2025.03.04;97818.26;6981.74;104800.0;0.0;Sikeres;INV_2119;Neoi Pori;1;;;
átutalás;2025.05.08;2025.06.29;2025.05.18;2025.05.14;147173.86;10026.14;157200.0;0.0;Sikeres;INV_2120;Platamon;-4;;;
átutalás;2025.04.11;2025.08.06;2025.04.14;2025.04.21;251358.42;17441.58;268800.0;0.0;Sikeres;INV_2121;Neoi Pori;7;;;
átutalás;2025.04.03;2025.08.19;2025.04.07;2025.04.03;350221.22;2763.78;352985.0;0.0;Sikeres;INV_2122;Platamon;-4;;;
átutalás;2025.07.03;2025.08.19;2025.07.12;2025.07.07;509975.0;0.0;509975.0;0.0;Sikeres;INV_2123;Neoi Pori;-5;;;
átutalás;2025.06.23;2025.08.04;2025.06.26;2025.06.30;178256.38;12143.62;190400.0;0.0;Sikeres;INV_2124;Neoi Pori;4;;;
átutalás;2025.01.15;2025.08.04;2025.01.18;2025.02.03;124870.33;3929.67;128800.0;0.0;Sikeres;INV_2125;Platamon;16;;;
átutalás;2025.01.15;2025.04.22;2025.01.18;2025.01.17;86364.78;2835.22;89200.0;0.0;Sikeres;INV_2126;Neoi Pori;-1;;;
átutalás;2025.03.12;2025.04.22;2025.03.15;2025.03.17;122457.64;8342.36;130800.0;0.0;Sikeres;INV_2127;Platamon;2;;;
átutalás;2025.07.17;2025.08.21;2025.07.20;2025.07.17;305880.61;850.39;306731.0;0.0;Sikeres;INV_2128;Neoi Pori;-3;;;
átutalás;2025.06.25;2025.09.09;2025.06.28;2025.07.03;340128.9;23171.1;363300.0;0.0;Sikeres;INV_2129;Platamon;5;;;
átutalás;2025.02.28;2025.06.11;2025.03.03;2025.03.05;57714.37;4249.63;61964.0;0.0;Sikeres;INV_2130;Platamon;2;;;
átutalás;2025.04.08;2025.06.02;2025.04.23;2025.04.15;52368.39;3567.61;55936.0;0.0;Sikeres;INV_2131;Platamon;-8;;;
átutalás;2025.02.05;2025.07.02;2025.02.08;2025.02.07;76884.37;5555.63;82440.0;0.0;Sikeres;INV_2132;Neoi Pori;-1;;;
átutalás;2025.05.08;2025.07.02;2025.05.23;2025.05.23;112973.72;7696.28;120670.0;0.0;Sikeres;INV_2133;Platamon;0;;;
átutalás;2025.04.02;2025.06.18;2025.04.05;2025.04.05;71978.58;5221.42;77200.0;0.0;Sikeres;INV_2134;Platamon;0;;;
átutalás;2025.04.28;2025.06.18;2025.05.09;2025.04.29;105605.67;7194.33;112800.0;0.0;Sikeres;INV_2135;Neoi Pori;-10;;;
átutalás;2025.02.24;2025.09.24;2025.02.27;2025.02.26;168222.04;11777.96;180000.0;0.0;Sikeres;INV_2136;Platamon;-1;;;
átutalás;2025.03.12;2025.06.10;2025.03.15;2025.03.12;42774.8;425.2;43200.0;0.0;Sikeres;INV_2137;Platamon;-3;;;
átutalás;2025.04.28;2025.06.10;2025.05.03;2025.05.06;61800.0;0.0;61800.0;0.0;Sikeres;INV_2138;Neoi Pori;3;;;
készpénz;2025.03.04;2025.06.11;2025.03.04;2025.03.04;42917.32;3082.68;46000.0;0.0;Sikeres;INV_2139;Platamon;0;;;
készpénz;2025.03.13;2025.06.11;2025.03.13;2025.03.13;64018.76;4361.24;68380.0;0.0;Sikeres;INV_2140;Neoi Pori;0;;;
átutalás;2025.01.13;2025.08.05;2025.01.16;2025.01.15;177064.41;1275.59;178340.0;0.0;Sikeres;INV_2141;Platamon;-1;;;
átutalás;2025.06.23;2025.08.05;2025.06.29;2025.06.15;267510.0;0.0;267510.0;0.0;Sikeres;INV_2142;Neoi Pori;-14;;;
átutalás;2025.06.05;2025.07.23;2025.06.14;2025.06.05;145629.09;9920.91;155550.0;0.0;Sikeres;INV_2143;Neoi Pori;-9;;;
átutalás;2025.06.03;2025.07.16;2025.06.07;2025.06.04;412873.23;28126.77;441000.0;0.0;Sikeres;INV_2144;Platamon;-3;;;
átutalás;2025.03.21;2025.07.15;2025.03.24;2025.03.26;85799.61;850.39;86650.0;0.0;Sikeres;INV_2145;Neoi Pori;2;;;
átutalás;2025.06.04;2025.07.15;2025.06.08;2025.06.06;129975.0;0.0;129975.0;0.0;Sikeres;INV_2146;Platamon;-2;;;
Bankkártya;2025.02.18;2025.09.14;2025.02.18;2025.02.18;79973.7;-13393.7;66580.0;0.0;Sikeres;INV_2147;Neoi Pori;0;;;
átutalás;2025.07.22;2025.09.16;2025.07.28;2025.07.22;234017.67;15942.33;249960.0;0.0;Sikeres;INV_2148;Neoi Pori;-6;;;
átutalás;2025.05.05;2025.09.16;2025.05.08;2025.05.19;96170.52;6869.48;103040.0;0.0;Sikeres;INV_2149;Platamon;11;;;
átutalás;2025.05.19;2025.09.16;2025.05.22;2025.05.19;144702.24;9857.76;154560.0;0.0;Sikeres;INV_2150;Platamon;-3;;;
átutalás;2025.05.19;2025.09.16;2025.05.08;;-96170.52;-6869.48;-103040.0;-103040.0;Sikeres;INV_2151;Neoi Pori;0;;;
átutalás;2025.05.19;2025.09.16;2025.05.22;2025.05.19;-144702.24;-9857.76;-154560.0;0.0;Sikeres;INV_2152;Neoi Pori;-3;;;
átutalás;2025.05.19;2025.09.16;2025.05.22;2025.05.22;240872.75;16727.25;257600.0;0.0;Sikeres;INV_2153;Neoi Pori;0;;;
átutalás;2025.02.10;2025.06.29;2025.02.13;2025.02.10;97818.26;6981.74;104800.0;0.0;Sikeres;INV_2154;Platamon;-3;;;
átutalás;2025.05.08;2025.06.28;2025.05.18;2025.05.09;147173.86;10026.14;157200.0;0.0;Sikeres;INV_2155;Platamon;-9;;;
átutalás;2025.06.23;2025.08.04;2025.06.26;2025.06.20;166441.28;11338.72;177780.0;0.0;Sikeres;INV_2156;Neoi Pori;-6;;;
átutalás;2025.05.12;2025.09.23;2025.05.15;2025.05.13;28774.8;425.2;29200.0;0.0;Sikeres;INV_2157;Neoi Pori;-2;;;
átutalás;2025.08.07;2025.09.23;2025.08.16;2025.08.12;40800.0;0.0;40800.0;0.0;Sikeres;INV_2158;Neoi Pori;-4;;;
átutalás;2025.02.21;2025.03.03;2025.02.24;2025.02.26;65292.99;jan.07;69900.0;0.0;Sikeres;INV_2159;Platamon;2;;;
átutalás;2025.02.24;2025.03.03;2025.02.27;2025.02.26;65292.99;jan.07;69900.0;0.0;Sikeres;INV_2160;Neoi Pori;-1;;;
készpénz;2025.03.27;2025.09.10;2025.03.27;2025.03.27;305752.83;21147.17;326900.0;0.0;Sikeres;INV_2161;Neoi Pori;0;;;
készpénz;2025.06.10;2025.09.10;2025.06.10;2025.06.10;125866.46;8733.54;134600.0;0.0;Sikeres;INV_2162;Neoi Pori;0;;;
átutalás;2025.07.25;2025.10.01;2025.07.28;2025.07.27;65088.0;4752.0;69840.0;0.0;Sikeres;INV_2163;Neoi Pori;-1;;;
átutalás;2025.08.13;2025.10.01;2025.08.22;2025.09.04;98078.46;6681.54;104760.0;0.0;Sikeres;INV_2164;Neoi Pori;13;;;
átutalás;2025.09.03;2025.10.01;2025.08.22;;-98078.46;-6681.54;-104760.0;-104760.0;Sikeres;INV_2165;Neoi Pori;0;;;
átutalás;2025.09.03;2025.09.03;2025.09.06;2025.09.03;69414.8;425.2;69840.0;0.0;Sikeres;INV_2166;Neoi Pori;-3;;;
